lineage,clinical_count,clinical_adjusted_pct,clinical_first_detection_date,ww_count_0.01,ww_adjusted_pct_0.01,ww_first_detection_date_0.01,ww_count_0.02,ww_adjusted_pct_0.02,ww_first_detection_date_0.02,ww_count_0.04,ww_adjusted_pct_0.04,ww_first_detection_date_0.04,ww_count_0.08,ww_adjusted_pct_0.08,ww_first_detection_date_0.08,ww_count_0.16,ww_adjusted_pct_0.16,ww_first_detection_date_0.16,ww_count_0.32,ww_adjusted_pct_0.32,ww_first_detection_date_0.32
PQ.1.6,0,0.0,,1,6.977843103687554e-05,2025-09-30,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.1.6.1,0,0.0,,1,6.977843103687554e-05,2025-09-30,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.10,5,0.006067445726697975,2025-05-27,4,0.0015104279707259765,2025-05-07,3,0.0015085717869362434,2025-05-07,3,0.0016722600413049534,2025-05-07,1,0.001195671809581849,2025-08-26,0,0.0,,0,0.0,
PQ.10.1,0,0.0,,3,0.0004350650869920811,2025-05-07,1,0.0002887024157452101,2025-05-07,1,0.0003200282000894458,2025-05-07,0,0.0,,0,0.0,,0,0.0,
PQ.10.1.1,0,0.0,,2,0.0005465418096339625,2025-08-18,1,0.00047532966320916345,2025-08-18,1,0.0005269055202510021,2025-08-18,0,0.0,,0,0.0,,0,0.0,
PQ.10.1.2,0,0.0,,2,0.00035781741041146037,2025-05-07,1,0.0002887024157452101,2025-05-07,1,0.0003200282000894458,2025-05-07,0,0.0,,0,0.0,,0,0.0,
PQ.10.1.3,0,0.0,,3,0.001731754956673768,2025-07-21,3,0.0018328088452340195,2025-07-21,2,0.001842888479699549,2025-08-14,2,0.002243551328806431,2025-08-14,0,0.0,,0,0.0,
PQ.10.1.4,0,0.0,,1,8.078704076285621e-05,2025-09-25,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.11,15,0.018202337180093925,2025-06-27,22,0.023553673753110013,2025-05-01,16,0.02436125676641441,2025-05-01,12,0.02617657281900155,2025-05-01,9,0.029853329535860146,2025-05-01,6,0.03808614648051288,2025-07-10,5,0.06320363003394554,2025-07-14
PQ.12,4,0.004853956581358379,2025-06-05,29,0.02327969094110608,2025-04-22,20,0.023670944945113428,2025-04-22,16,0.025182592811228637,2025-04-22,12,0.02843122404433369,2025-04-22,9,0.035543105113987804,2025-04-22,4,0.03683189908872547,2025-05-06
PQ.13,2,0.0024269782906791897,2025-05-27,24,0.00854176457472445,2025-04-22,13,0.008021044084652056,2025-04-22,5,0.007303821936759673,2025-04-22,2,0.007679398701172217,2025-04-22,2,0.010904473446709927,2025-04-22,1,0.014853810895239142,2025-06-08
PQ.13.1,0,0.0,,28,0.00588082562832856,2025-03-18,11,0.004666688052769144,2025-04-22,5,0.003997644008348635,2025-04-22,2,0.003506201288996986,2025-04-22,2,0.004978681319001143,2025-04-22,0,0.0,
PQ.14,13,0.015775358889414733,2025-07-06,80,0.07314013719568402,2025-05-07,58,0.07527879912655223,2025-05-20,43,0.08043219066888832,2025-06-19,24,0.0878401796233437,2025-06-19,12,0.10642979045140126,2025-06-19,11,0.18281511987856605,2025-06-19
PQ.15,0,0.0,,9,0.0019230178169297937,2025-05-06,4,0.0015824119346496118,2025-05-06,1,0.0011281707859518559,2025-05-28,1,0.001373446681025178,2025-05-28,0,0.0,,0,0.0,
PQ.16,0,0.0,,13,0.00224792830882265,2025-06-05,5,0.00161446759201751,2025-06-24,4,0.0016046020473615957,2025-07-01,0,0.0,,0,0.0,,0,0.0,
PQ.17,0,0.0,,128,0.1119559912925201,2025-04-15,116,0.11717868737063465,2025-04-15,87,0.12389305493967602,2025-04-22,59,0.13528973769288008,2025-04-22,31,0.14914354544181682,2025-04-22,14,0.17577259508914284,2025-05-21
PQ.17.1,0,0.0,,29,0.013524253360745982,2025-04-15,14,0.012762901943021902,2025-05-07,8,0.013044728755200756,2025-05-07,4,0.01353690057222949,2025-07-01,3,0.017930086836670592,2025-07-20,2,0.025751502825951855,2025-08-12
PQ.17.2,0,0.0,,24,0.018703414216481806,2025-06-18,19,0.019273112104606166,2025-06-18,9,0.019322657722409278,2025-06-18,6,0.02186892624963273,2025-06-18,4,0.02864767858240082,2025-06-24,3,0.04322056990801231,2025-07-14
PQ.17.3,0,0.0,,25,0.006211437406056852,2025-05-22,21,0.006186262522097929,2025-05-22,8,0.004268434219165927,2025-08-05,1,0.0009550492230366062,2025-09-23,0,0.0,,0,0.0,
PQ.17.4,0,0.0,,16,0.003969698479859614,2025-07-08,10,0.0036578679549248766,2025-07-08,6,0.00325600094316642,2025-07-08,1,0.0008212118533833222,2025-09-23,0,0.0,,0,0.0,
PQ.18,0,0.0,,24,0.0062822785472871,2025-05-22,19,0.0061216452853312875,2025-05-22,7,0.00454931222490374,2025-08-13,2,0.002703573509624378,2025-08-19,1,0.0021510185203967294,2025-08-19,0,0.0,
PQ.19,0,0.0,,16,0.0036478288548166694,2025-05-13,7,0.0029738677493365913,2025-07-01,2,0.002341902042445054,2025-07-23,1,0.00224561621540591,2025-09-16,1,0.00318869528009493,2025-09-16,0,0.0,
PQ.2,74,0.08979819675513002,2025-04-28,99,0.05805435952329881,2025-04-29,80,0.059372912866155474,2025-04-29,54,0.060227547366054124,2025-04-29,26,0.05766194088120957,2025-04-29,13,0.06371292444045595,2025-04-29,6,0.07691906528512629,2025-07-14
PQ.2.1,0,0.0,,102,0.057363393199035356,2025-05-06,81,0.058346138705997086,2025-05-06,52,0.058428081193734716,2025-05-07,30,0.05826317986558109,2025-06-11,14,0.059841557918041924,2025-06-24,5,0.0607531967532468,2025-07-14
PQ.2.2,0,0.0,,40,0.013111477960917203,2025-04-22,23,0.012246326593625671,2025-05-07,9,0.010449655616566886,2025-05-07,4,0.009888857544928688,2025-06-24,2,0.010380793947571732,2025-06-24,1,0.014406675586507156,2025-07-28
PQ.2.3,0,0.0,,1,8.144949568953049e-05,2025-08-06,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.2.4,0,0.0,,23,0.01790529209808123,2025-05-07,20,0.018702707310172796,2025-05-07,14,0.019225767125328492,2025-05-07,7,0.019749350148351188,2025-06-08,3,0.02222355459855369,2025-07-09,3,0.039250660809063094,2025-07-09
PQ.2.4.1,0,0.0,,1,9.670848247054607e-05,2025-05-29,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.2.4.2,0,0.0,,23,0.006797108242108208,2025-05-07,17,0.006601582162289472,2025-05-07,10,0.005679229192076363,2025-05-07,3,0.003322320412389739,2025-08-14,0,0.0,,0,0.0,
PQ.2.5,0,0.0,,72,0.07554728462501355,2025-05-14,58,0.07862133119407623,2025-05-29,47,0.08459496242717408,2025-05-29,34,0.09607433663962545,2025-05-29,26,0.12311648516912309,2025-05-29,11,0.13689301480019836,2025-05-29
PQ.2.5.1,0,0.0,,2,0.0007183191544312976,2025-08-12,1,0.0006304002343325916,2025-08-12,1,0.0006988020928355232,2025-08-12,1,0.0008507288320612084,2025-08-12,0,0.0,,0,0.0,
PQ.2.5.2,0,0.0,,3,0.00032910098302252,2025-08-12,1,0.00014161820528330724,2025-08-12,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.2.6,0,0.0,,1,7.047394246439089e-05,2025-09-18,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.2.7,0,0.0,,47,0.027177165140094037,2025-05-08,33,0.02722568746678725,2025-05-14,20,0.027164355158025583,2025-07-01,10,0.027205766642939066,2025-07-01,6,0.03273205744359693,2025-07-01,4,0.04703679408555352,2025-08-04
PQ.2.7.1,0,0.0,,1,0.001778512747781249,2025-07-29,1,0.001882295115098665,2025-07-29,1,0.0020865343858217306,2025-07-29,1,0.002540168352820704,2025-07-29,1,0.0036069488551594715,2025-07-29,0,0.0,
PQ.2.8,0,0.0,,8,0.001778350181342243,2025-05-15,5,0.0015850253276235241,2025-06-17,2,0.001123847223218526,2025-06-17,0,0.0,,0,0.0,,0,0.0,
PQ.2.8.1,0,0.0,,14,0.0024753445804564325,2025-05-15,6,0.0017919917484835607,2025-05-18,2,0.0009669072041781734,2025-06-17,0,0.0,,0,0.0,,0,0.0,
PQ.2.9,0,0.0,,12,0.002361479244085441,2025-05-07,6,0.001921803657416794,2025-05-07,4,0.0017044292412657144,2025-05-07,1,0.0007793688528145319,2025-08-13,0,0.0,,0,0.0,
PQ.20,0,0.0,,11,0.009112985413951245,2025-05-07,9,0.009467691674057631,2025-05-07,7,0.01003670466415565,2025-05-07,5,0.011223742203785463,2025-05-20,2,0.011213903373171663,2025-05-20,2,0.019805702804834586,2025-05-20
PQ.21,0,0.0,,9,0.002140351590825086,2025-06-23,4,0.0017812410455503942,2025-06-23,4,0.0019745153994001276,2025-06-23,1,0.0008714901957725822,2025-06-23,0,0.0,,0,0.0,
PQ.22,0,0.0,,40,0.013482041202854355,2025-05-20,25,0.0127166187709817,2025-05-20,17,0.012273803502422381,2025-05-27,5,0.009268155887895308,2025-06-02,2,0.008358120743036967,2025-06-18,1,0.010528609361792441,2025-07-21
PQ.23,0,0.0,,67,0.024541557211429813,2025-05-29,49,0.02405499185910648,2025-07-23,28,0.02165107325839005,2025-07-31,12,0.01781363789290399,2025-08-06,4,0.013969007892088998,2025-08-13,1,0.008959482083400784,2025-09-30
PQ.24,0,0.0,,28,0.0032996484412055114,2025-04-30,8,0.0015849474341401166,2025-04-30,1,0.0003479933685042344,2025-08-20,0,0.0,,0,0.0,,0,0.0,
PQ.25,0,0.0,,11,0.003697642153027943,2025-05-22,5,0.0032364289437834745,2025-07-23,2,0.0028103770189111623,2025-08-12,2,0.003421381795307089,2025-08-12,2,0.004858240650050893,2025-08-12,0,0.0,
PQ.25.1,0,0.0,,10,0.001584666048329223,2025-05-06,5,0.0011159316302003207,2025-05-21,1,0.00048028377178509094,2025-09-24,0,0.0,,0,0.0,,0,0.0,
PQ.25.3,0,0.0,,3,0.001655614308521113,2025-07-22,3,0.0017522251270363377,2025-07-22,1,0.0015093471933889404,2025-07-22,1,0.001837494747327354,2025-07-22,1,0.0026091772885345277,2025-07-22,0,0.0,
PQ.25.3.1,0,0.0,,3,0.001655614308521113,2025-07-22,3,0.0017522251270363377,2025-07-22,1,0.0015093471933889404,2025-07-22,1,0.001837494747327354,2025-07-22,1,0.0026091772885345277,2025-07-22,0,0.0,
PQ.26,0,0.0,,39,0.005211713493359642,2025-04-22,12,0.0030397295991702452,2025-04-22,4,0.0015365773771230816,2025-05-07,0,0.0,,0,0.0,,0,0.0,
PQ.27,0,0.0,,10,0.002544930170864153,2025-05-11,6,0.0023692111359923307,2025-05-20,2,0.0019094959514975845,2025-06-29,1,0.0018266639326822143,2025-06-29,1,0.002593797916359707,2025-06-29,0,0.0,
PQ.28,0,0.0,,12,0.005248217277148117,2025-05-01,6,0.00498944583599364,2025-05-01,4,0.005072544764716189,2025-05-01,3,0.0055699286605332505,2025-05-01,1,0.004319808255190206,2025-06-25,1,0.0076295323429356405,2025-06-25
PQ.29,0,0.0,,1,0.0001267859235063388,2025-04-29,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.3,2,0.0024269782906791897,2025-05-25,22,0.014182008765924951,2025-05-29,17,0.01444604361305755,2025-05-29,14,0.015435081963939551,2025-06-05,7,0.015119628581497555,2025-06-10,5,0.019211742519747513,2025-06-10,1,0.012776969098979673,2025-06-10
PQ.30,0,0.0,,2,0.00022917157845299088,2025-08-04,1,0.00017100241764825497,2025-08-04,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.31,0,0.0,,13,0.0039356512776757245,2025-05-07,9,0.003686180097753564,2025-05-07,5,0.003280000209786902,2025-05-07,2,0.0021879811468135764,2025-07-10,0,0.0,,0,0.0,
PQ.31.1,0,0.0,,13,0.003972211900096908,2025-05-07,10,0.0038343021635123906,2025-05-07,5,0.003279999898912553,2025-05-07,2,0.0021879811468135764,2025-07-10,0,0.0,,0,0.0,
PQ.32,0,0.0,,258,0.1642288501019393,2025-04-30,225,0.17041565928875246,2025-04-30,179,0.17841252995835757,2025-04-30,124,0.18719536721640917,2025-04-30,43,0.14274590933379197,2025-04-30,9,0.07395429601052787,2025-06-11
PQ.33,0,0.0,,14,0.007933681629839344,2025-05-29,6,0.007591865083416811,2025-06-02,4,0.008022989485945152,2025-06-25,3,0.009082132729287262,2025-06-25,2,0.011429453593185679,2025-06-25,1,0.016351474638905236,2025-06-25
PQ.34,0,0.0,,14,0.002678242666553579,2025-07-08,8,0.002248401217784206,2025-07-08,3,0.001356355434023564,2025-07-08,0,0.0,,0,0.0,,0,0.0,
PQ.34.1,0,0.0,,37,0.006996338116539882,2025-04-27,19,0.005625205927229509,2025-04-27,7,0.0035678909190992292,2025-09-02,2,0.0017936336947845773,2025-09-02,0,0.0,,0,0.0,
PQ.35,0,0.0,,76,0.018394274656537302,2025-04-27,48,0.01643030823894017,2025-04-29,25,0.013127740366951099,2025-05-04,8,0.007691241616805015,2025-05-04,0,0.0,,0,0.0,
PQ.36,0,0.0,,12,0.0012493244086699679,2025-05-21,2,0.0002861684586999213,2025-05-21,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.37,0,0.0,,6,0.0014165563852334203,2025-07-28,5,0.0013887557643363865,2025-07-28,2,0.0008367954083381448,2025-09-25,0,0.0,,0,0.0,,0,0.0,
PQ.4,10,0.01213489145339595,2025-04-28,36,0.02937786736842154,2025-03-27,27,0.030209826148483693,2025-03-27,22,0.03233234884002706,2025-05-01,15,0.03515365566820925,2025-05-01,6,0.03556407978206875,2025-05-06,4,0.054516548664377,2025-05-14
PQ.4.1,0,0.0,,12,0.01186548470684602,2025-06-22,10,0.012361302142693162,2025-07-29,7,0.013048629917411797,2025-07-29,5,0.014456275151413144,2025-07-29,4,0.01874925551541235,2025-07-29,2,0.020751658901165607,2025-07-29
PQ.4.2,0,0.0,,1,9.769090312680404e-05,2025-08-12,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PQ.4.3,0,0.0,,5,0.0037617426166428004,2025-07-29,4,0.0038731132401483067,2025-08-27,4,0.004293367119176344,2025-08-27,2,0.004018150769483139,2025-08-27,1,0.003959806779553258,2025-09-18,0,0.0,
PQ.4.4,0,0.0,,5,0.001593086777884151,2025-03-27,3,0.0015222553092253243,2025-03-27,2,0.001497871111342439,2025-03-27,1,0.001272851582392214,2025-03-27,0,0.0,,0,0.0,
PQ.4.5,0,0.0,,5,0.007238348733926746,2025-05-01,4,0.007562901818373537,2025-05-01,3,0.00810921709284038,2025-05-01,3,0.009872244025958633,2025-05-01,1,0.010273864506882589,2025-07-16,1,0.01814543074869601,2025-07-16
PQ.5,8,0.009707913162716759,2025-05-07,25,0.008562706762321402,2025-05-07,14,0.007925569810672634,2025-05-07,11,0.008085556912416542,2025-05-07,4,0.006324285741796031,2025-05-20,1,0.004817750897886045,2025-08-19,1,0.008508985613300176,2025-08-19
PQ.6,1,0.0012134891453395948,2025-06-22,28,0.008301771265080294,2025-05-01,18,0.007822663895420273,2025-05-06,7,0.006401842394832373,2025-05-06,4,0.006266193775412787,2025-05-06,1,0.004392227347743546,2025-05-06,1,0.00775743704986746,2025-05-06
PQ.7,5,0.006067445726697975,2025-06-04,29,0.018053988519550836,2025-05-20,19,0.01808189800019323,2025-05-20,10,0.01788734673199101,2025-06-02,8,0.020911068746759288,2025-06-02,5,0.025262403778088232,2025-06-12,3,0.03555742690053591,2025-06-12
PQ.8,3,0.003640467436018785,2025-07-16,15,0.00735135082528279,2025-04-30,9,0.007170987802778614,2025-05-15,5,0.007136297034714057,2025-05-15,3,0.007801226442849034,2025-05-29,2,0.009456280492467488,2025-05-29,1,0.010368227744574675,2025-05-29
PQ.8.1,0,0.0,,14,0.012224155557939511,2025-04-30,9,0.01241919088287192,2025-05-15,6,0.013110890433181706,2025-05-15,5,0.015471943612916879,2025-05-27,5,0.021969610494411786,2025-05-27,3,0.02818183225661212,2025-05-27
PQ.9,2,0.0024269782906791897,2025-06-30,9,0.0035031314750029116,2025-05-01,6,0.003403697171674961,2025-05-07,4,0.0034408192412408944,2025-05-07,2,0.0032934785146267755,2025-08-05,1,0.003553785953247273,2025-08-14,0,0.0,
PQ.9.1,0,0.0,,8,0.005146902944308883,2025-05-07,6,0.0052685865637337745,2025-05-07,5,0.005673418017862408,2025-05-07,3,0.006011467154285225,2025-08-05,2,0.007413233301005203,2025-08-14,0,0.0,
PR.1,0,0.0,,15,0.004837808166317419,2025-01-08,5,0.004207621511250515,2025-01-14,2,0.003932189103201124,2025-02-13,1,0.004392856158042325,2025-06-16,1,0.006237699746371652,2025-06-16,1,0.011016862126527069,2025-06-16
PR.2,35,0.04247212008688582,2025-02-07,206,0.07439922956849329,2024-10-23,144,0.07227888880229999,2024-10-23,70,0.06398886508255656,2024-10-23,34,0.05857215337764668,2024-10-23,15,0.053712887510911834,2025-01-28,3,0.03821607706875137,2025-04-01
PR.3,29,0.03519118521484825,2024-11-05,109,0.05146610092859448,2024-11-10,72,0.05075178292411217,2024-11-10,41,0.04946933776619819,2024-11-10,22,0.04990658332441357,2024-11-10,13,0.05706990746142637,2024-11-10,4,0.054871650795209274,2025-02-18
PT.1,0,0.0,,278,0.2646694211892815,2024-11-18,219,0.27407364656997363,2024-11-18,166,0.29216871752883217,2024-11-18,120,0.32959389636346986,2024-11-18,72,0.3936599446397287,2024-11-18,32,0.4801747587878584,2024-12-19
PU.1,0,0.0,,10,0.007427934059571954,2024-12-29,8,0.007614608157682016,2024-12-29,3,0.00721083825306539,2025-02-06,2,0.00835125692078439,2025-03-06,1,0.010076288639244285,2025-04-13,1,0.01779647741945533,2025-04-13
PV.1,0,0.0,,21,0.003109168403936337,2024-12-19,5,0.0017415973289424272,2024-12-31,1,0.0010951246094513434,2025-06-30,1,0.00133321592695818,2025-06-30,0,0.0,,0,0.0,
PV.2,3,0.003640467436018785,2025-01-17,26,0.017595248949616737,2024-12-23,16,0.01749435306374174,2025-01-02,8,0.01759384124333499,2025-02-02,6,0.020342969943386063,2025-02-02,3,0.02450787825278165,2025-02-19,3,0.04328517349390859,2025-02-19
PV.3,0,0.0,,67,0.040021596125844106,2024-09-24,51,0.04061329619840494,2024-09-24,32,0.04081467740477576,2024-12-04,18,0.04262747203039842,2025-01-30,10,0.05033950124933789,2025-02-18,4,0.059482574773625334,2025-04-09
PV.3.1,4,0.004853956581358379,2025-04-25,6,0.0024686500097039397,2025-04-03,4,0.0023920912775483205,2025-06-17,4,0.0026516462081808997,2025-06-17,1,0.0017057738296692927,2025-06-17,1,0.0024221382631015413,2025-06-17,0,0.0,
PW.1,0,0.0,,17,0.006730685344011415,2025-05-05,7,0.006074910176842802,2025-05-05,6,0.006535799706374891,2025-05-05,3,0.0064240187048583185,2025-05-06,1,0.006124575806478645,2025-05-06,1,0.01081706558297979,2025-05-06
PW.2,1,0.0012134891453395948,2025-06-05,1,0.00016408081096824795,2025-05-20,1,0.000173655493530906,2025-05-20,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PW.3,1,0.0012134891453395948,2025-06-12,8,0.010506890809104353,2025-01-22,6,0.010927400058551905,2025-01-22,3,0.011609553539154611,2025-06-30,3,0.014133589501772882,2025-06-30,2,0.01848860167784084,2025-08-05,2,0.03265408465925759,2025-08-05
PY.1,4,0.004853956581358379,2025-03-10,16,0.01392094435495511,2025-03-18,12,0.01433063379555061,2025-03-18,10,0.015406315594607685,2025-03-18,7,0.0171915021501765,2025-03-18,5,0.020708718414756442,2025-03-18,2,0.018627631050103465,2025-03-18
PY.1.1,2,0.0024269782906791897,2025-06-30,11,0.0022727332710970427,2025-05-05,6,0.0018809319440834594,2025-06-09,2,0.001096834185217464,2025-06-09,1,0.0008733730423327742,2025-07-22,0,0.0,,0,0.0,
PY.1.1.1,15,0.018202337180093925,2025-06-17,48,0.04792892185393472,2025-05-20,36,0.049423080090814864,2025-05-27,28,0.053079345320409935,2025-06-29,19,0.06008950687280598,2025-06-29,12,0.07516738644159064,2025-07-08,8,0.11109718545743558,2025-07-08
PY.1.2,1,0.0012134891453395948,2025-07-07,2,0.0032756384910886203,2025-05-27,2,0.0034667833212312935,2025-05-27,2,0.0038429481912368416,2025-05-27,1,0.004061193398772365,2025-06-17,1,0.005766750406136227,2025-06-17,1,0.010185083720878329,2025-06-17
PY.1.3,1,0.0012134891453395948,2025-06-20,4,0.003214523778073777,2025-04-28,4,0.003402102353432773,2025-04-28,3,0.0034897217970900106,2025-04-28,2,0.003739738695551605,2025-04-28,1,0.004088928238341474,2025-06-17,0,0.0,
PY.1.4,1,0.0012134891453395948,2025-06-11,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PY.1.4.1,1,0.0012134891453395948,2025-06-24,3,0.006413375727456234,2025-05-21,3,0.006787618372791115,2025-05-21,2,0.007339067860156775,2025-05-21,1,0.008363701685008612,2025-06-17,1,0.011876159382955082,2025-06-17,1,0.020975362046046355,2025-06-17
PY.1.5,2,0.0024269782906791897,2025-04-04,2,0.00046630917739924003,2025-05-06,2,0.000493519929974786,2025-05-06,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PY.1.6,1,0.0012134891453395948,2025-04-27,2,0.00019079847935242665,2025-04-17,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PY.1.7,0,0.0,,7,0.0019409155604202307,2025-05-04,3,0.0016629995089603338,2025-05-21,2,0.0016814103169061703,2025-05-21,1,0.0014556199710670627,2025-07-03,0,0.0,,0,0.0,
PY.1.8,0,0.0,,4,0.00700373667814295,2025-04-17,3,0.007299581881102678,2025-04-17,2,0.007927431762637565,2025-05-21,1,0.009225001896274355,2025-05-21,1,0.013099175096667056,2025-05-21,1,0.023135420408005564,2025-05-21
PY.2,5,0.006067445726697975,2025-05-11,16,0.010693486144438017,2025-03-25,8,0.010578538212936561,2025-05-14,6,0.011233988569161971,2025-05-14,5,0.013223531985369222,2025-05-14,2,0.014242858846417107,2025-06-04,1,0.01827749176360755,2025-06-04
PY.3,0,0.0,,4,0.000512282091909597,2025-05-20,1,0.00021245766605125738,2025-05-20,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PY.4,0,0.0,,11,0.002996631024711357,2025-04-09,8,0.0029462222933969422,2025-04-09,4,0.0024367270349110303,2025-04-10,2,0.0018839537496615755,2025-04-10,0,0.0,,0,0.0,
PY.5,2,0.0024269782906791897,2025-07-25,2,0.0006729387396073581,2025-04-10,1,0.0006000292075851403,2025-09-22,1,0.0006651356442893043,2025-09-22,1,0.0008097429524466279,2025-09-22,0,0.0,,0,0.0,
PY.6,2,0.0024269782906791897,2025-05-27,4,0.0006360545741999871,2025-04-24,3,0.000592583123416089,2025-05-11,0,0.0,,0,0.0,,0,0.0,,0,0.0,
PZ.1,0,0.0,,8,0.0008036711720938663,2024-09-24,1,0.00016843501758623762,2024-11-12,0,0.0,,0,0.0,,0,0.0,,0,0.0,
Q.1,0,0.0,,1,0.0002859519813735902,2023-05-08,1,0.00030263826804939815,2023-05-08,1,0.0003354761682614809,2023-05-08,0,0.0,,0,0.0,,0,0.0,
Q.4,0,0.0,,1,6.725441152075382e-05,2023-02-28,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
Q.8,0,0.0,,1,0.00016561373166857222,2023-04-24,1,0.00017527786545354398,2023-04-24,0,0.0,,0,0.0,,0,0.0,,0,0.0,
QA.1,0,0.0,,4,0.0003357316931200809,2025-02-10,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
QA.2,1,0.0012134891453395948,2024-12-05,2,0.0001825146792308427,2025-01-14,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
QA.3,0,0.0,,13,0.0032364174496819133,2024-11-20,7,0.002811276075117698,2024-12-05,3,0.0022116630212775197,2024-12-05,1,0.0017161448134459635,2025-07-09,1,0.002436864691772539,2025-07-09,0,0.0,
QA.4,0,0.0,,12,0.0020804130002870596,2024-11-27,6,0.001683945774771202,2024-11-27,1,0.0006476546355905635,2024-12-04,1,0.000788461393238373,2024-12-04,0,0.0,,0,0.0,
QA.5,1,0.0012134891453395948,2024-11-17,3,0.00393868452629398,2024-11-12,3,0.004168520384802846,2024-11-12,3,0.004620827547774865,2024-11-12,3,0.005625442830206324,2024-11-12,2,0.006689109819430429,2024-11-12,0,0.0,
QA.6,0,0.0,,1,0.0001871343749074985,2024-10-29,1,0.00019805431262433167,2024-10-29,0,0.0,,0,0.0,,0,0.0,,0,0.0,
QA.7,0,0.0,,1,0.00014491168398253737,2025-02-20,1,0.0001533677817161201,2025-02-20,0,0.0,,0,0.0,,0,0.0,,0,0.0,
QB.1,0,0.0,,5,0.0018690596707333048,2024-11-12,4,0.0018552468659021894,2024-11-12,1,0.0014429786285284443,2025-06-05,1,0.0017566969760438645,2025-06-05,1,0.0024944473225829403,2025-06-05,0,0.0,
QC.1,7,0.008494424017377164,2025-05-15,7,0.006945096764243174,2025-06-08,6,0.007260481175321885,2025-06-08,5,0.007792072252341927,2025-06-08,2,0.008061440662853206,2025-07-09,1,0.00986636595926003,2025-07-09,1,0.017425717473216678,2025-07-09
QC.2,0,0.0,,4,0.005637843255809755,2025-05-20,4,0.0059668309003360065,2025-05-20,3,0.006430033335743438,2025-05-20,3,0.007827988504778524,2025-05-20,2,0.009936952376435663,2025-05-20,2,0.017550385356835445,2025-05-20
QC.4.1,0,0.0,,1,7.1962478684628e-05,2025-02-24,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
QD.1,0,0.0,,1,0.000254790035377339,2025-09-23,1,0.0002696579147745131,2025-09-23,0,0.0,,0,0.0,,0,0.0,,0,0.0,
QE.1,1,0.0012134891453395948,2025-01-16,16,0.0023367345652093767,2025-01-06,8,0.0016520171588001844,2025-01-06,0,0.0,,0,0.0,,0,0.0,,0,0.0,
QF.1,0,0.0,,24,0.009572571137563187,2025-07-03,21,0.009812369917469187,2025-07-03,11,0.008492616096438737,2025-07-08,4,0.006242958124244348,2025-07-08,2,0.006049024466014167,2025-07-08,0,0.0,
QF.1.1,0,0.0,,1,0.0001441674158724188,2025-09-07,1,0.00015258008298877187,2025-09-07,0,0.0,,0,0.0,,0,0.0,,0,0.0,
QF.2,0,0.0,,118,0.0586500129588857,2025-07-08,81,0.058323181301957995,2025-07-08,53,0.05835875372681631,2025-07-08,29,0.05795958732083062,2025-07-08,15,0.0626966212355183,2025-07-08,6,0.06629197686131283,2025-08-27
QF.3,0,0.0,,35,0.014752174380699043,2025-07-08,24,0.014536663952164538,2025-07-08,17,0.01454700480063749,2025-07-08,10,0.014408986561207577,2025-08-12,2,0.007865456866433454,2025-08-13,1,0.007959605033352472,2025-08-13
QF.4,0,0.0,,17,0.0034097211568757985,2025-07-14,12,0.0031592942733110418,2025-07-24,4,0.0018456474118321812,2025-08-14,0,0.0,,0,0.0,,0,0.0,
QF.5,0,0.0,,36,0.011125860008290486,2025-07-22,16,0.009847817902645072,2025-07-22,8,0.008949841151947555,2025-07-22,4,0.008758798964122513,2025-08-12,2,0.009509248854833695,2025-09-16,1,0.012365633184224664,2025-09-17
QF.5.1,0,0.0,,6,0.001960504882565931,2025-08-05,6,0.0020749071201118102,2025-08-05,3,0.001497585728689659,2025-08-20,0,0.0,,0,0.0,,0,0.0,
QF.6,0,0.0,,22,0.005921316065865759,2025-06-16,18,0.005836085812047098,2025-06-16,10,0.004764275464612641,2025-07-29,2,0.0018842990958899523,2025-07-29,0,0.0,,0,0.0,
QG.1,0,0.0,,1,0.00016388757286613703,2025-01-21,1,0.00017345097931749476,2025-01-21,0,0.0,,0,0.0,,0,0.0,,0,0.0,
